Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
1998,The Man in the Iron Mask,23.022,3155,average,Action
1998,The Man in the Iron Mask,23.022,3155,average,Drama
2017,Kill Switch,23.019,188,not_popular,Science Fiction
2017,Kill Switch,23.019,188,not_popular,Action
2017,Kill Switch,23.019,188,not_popular,Thriller
2020,The Superdeep,23.018,147,below_avg,Horror
2020,The Superdeep,23.018,147,below_avg,Science Fiction
2020,The Superdeep,23.018,147,below_avg,Thriller
2016,Ozzy,23.014,130,below_avg,Animation
2016,Ozzy,23.014,130,below_avg,Family
2003,The Jungle Book 2,23.002,943,not_popular,Family
2003,The Jungle Book 2,23.002,943,not_popular,Animation
2003,The Jungle Book 2,23.002,943,not_popular,Adventure
2015,The Cokeville Miracle,23.001,63,average,Mystery
2015,The Cokeville Miracle,23.001,63,average,Drama
2015,The Cokeville Miracle,23.001,63,average,History
2015,The Cokeville Miracle,23.001,63,average,Family
2015,The Cokeville Miracle,23.001,63,average,Thriller
2003,Bulletproof Monk,23.001,710,not_popular,Action
2003,Bulletproof Monk,23.001,710,not_popular,Comedy
2003,Bulletproof Monk,23.001,710,not_popular,Fantasy
2017,Covet: Island of Desire,22.998,4,not_popular,Romance
2002,National Lampoon's Van Wilder,22.997,1477,below_avg,Comedy
2002,National Lampoon's Van Wilder,22.997,1477,below_avg,Romance
2007,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,22.995,39,below_avg,Action
2007,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,22.995,39,below_avg,Animation
2004,Around the World in 80 Days,22.995,1997,not_popular,Action
2004,Around the World in 80 Days,22.995,1997,not_popular,Adventure
2004,Around the World in 80 Days,22.995,1997,not_popular,Comedy
2005,Diary of a Mad Black Woman,22.993,161,below_avg,Comedy
2005,Diary of a Mad Black Woman,22.993,161,below_avg,Drama
2005,Diary of a Mad Black Woman,22.993,161,below_avg,Romance
1991,Operation Condor,22.992,391,popular,Action
1991,Operation Condor,22.992,391,popular,Adventure
1991,Operation Condor,22.992,391,popular,Crime
1991,Operation Condor,22.992,391,popular,Thriller
2013,47 Ronin,22.991,3108,below_avg,Drama
2013,47 Ronin,22.991,3108,below_avg,Action
2013,47 Ronin,22.991,3108,below_avg,Adventure
2013,47 Ronin,22.991,3108,below_avg,Fantasy
2016,Barbershop: The Next Cut,22.98,373,below_avg,Comedy
2016,Barbershop: The Next Cut,22.98,373,below_avg,Drama
2008,Open Season 2,22.978,957,not_popular,Adventure
2008,Open Season 2,22.978,957,not_popular,Animation
2008,Open Season 2,22.978,957,not_popular,Comedy
2008,Open Season 2,22.978,957,not_popular,Family
2007,Sky of Love,22.977,125,popular,Romance
2007,Sky of Love,22.977,125,popular,Drama
2020,Project Power,22.973,2249,average,Action
2020,Project Power,22.973,2249,average,Crime
2020,Project Power,22.973,2249,average,Science Fiction
2018,Illang: The Wolf Brigade,22.973,198,below_avg,Science Fiction
2018,Illang: The Wolf Brigade,22.973,198,below_avg,Action
2018,Illang: The Wolf Brigade,22.973,198,below_avg,Thriller
2018,Illang: The Wolf Brigade,22.973,198,below_avg,Drama
1997,G.I. Jane,22.971,1283,below_avg,Action
1997,G.I. Jane,22.971,1283,below_avg,Drama
2016,Pandora,22.964,302,popular,Thriller
2016,Pandora,22.964,302,popular,Drama
2016,Pandora,22.964,302,popular,Action
2019,The Kid Who Would Be King,22.963,569,below_avg,Action
2019,The Kid Who Would Be King,22.963,569,below_avg,Adventure
2019,The Kid Who Would Be King,22.963,569,below_avg,Fantasy
2019,The Kid Who Would Be King,22.963,569,below_avg,Family
1995,A Little Princess,22.963,782,popular,Drama
1995,A Little Princess,22.963,782,popular,Family
1995,A Little Princess,22.963,782,popular,Fantasy
1994,Clear and Present Danger,22.961,1110,average,Action
1994,Clear and Present Danger,22.961,1110,average,Drama
1994,Clear and Present Danger,22.961,1110,average,Thriller
2019,Alien Warfare,22.958,113,not_popular,Action
2019,Alien Warfare,22.958,113,not_popular,Science Fiction
2019,Alien Warfare,22.958,113,not_popular,Thriller
1993,Dragon: The Bruce Lee Story,22.956,524,average,Drama
1993,Dragon: The Bruce Lee Story,22.956,524,average,History
1993,Dragon: The Bruce Lee Story,22.956,524,average,Action
2008,Doomsday,22.955,925,not_popular,Action
2008,Doomsday,22.955,925,not_popular,Thriller
2008,Doomsday,22.955,925,not_popular,Science Fiction
2021,Four Good Days,22.95,75,average,Drama
2019,Behind the Trees,22.941,33,not_popular,Horror
2019,Behind the Trees,22.941,33,not_popular,Thriller
2019,Behind the Trees,22.941,33,not_popular,Mystery
2014,Falcon Rising,22.94,269,below_avg,Adventure
2014,Falcon Rising,22.94,269,below_avg,Action
1978,Convoy,22.939,249,below_avg,Action
1978,Convoy,22.939,249,below_avg,Comedy
1971,The Decameron,22.934,214,average,History
1971,The Decameron,22.934,214,average,Drama
1971,The Decameron,22.934,214,average,Comedy
2019,The Silence,22.929,1171,below_avg,Horror
2019,The Silence,22.929,1171,below_avg,Drama
2019,The Silence,22.929,1171,below_avg,Thriller
2019,The Silence,22.929,1171,below_avg,Fantasy
2013,The Counselor,22.925,1525,not_popular,Thriller
2013,The Counselor,22.925,1525,not_popular,Crime
2013,The Counselor,22.925,1525,not_popular,Drama
2015,Heist,22.911,758,below_avg,Action
1989,Heathers,22.91,1271,popular,Comedy
1989,Heathers,22.91,1271,popular,Crime
2019,Tolkien,22.907,1053,average,War
2019,Tolkien,22.907,1053,average,Drama
2019,Tolkien,22.907,1053,average,History
2019,Tolkien,22.907,1053,average,Romance
2016,Hell or High Water,22.905,3647,popular,Western
2016,Hell or High Water,22.905,3647,popular,Crime
1984,Footloose,22.905,1584,average,Drama
1984,Footloose,22.905,1584,average,Romance
1996,The Cable Guy,22.904,1832,not_popular,Comedy
1996,The Cable Guy,22.904,1832,not_popular,Drama
1996,The Cable Guy,22.904,1832,not_popular,Thriller
2000,Dracula 2000,22.903,500,not_popular,Thriller
2000,Dracula 2000,22.903,500,not_popular,Horror
2018,Asterix: The Secret of the Magic Potion,22.902,959,average,Family
2018,Asterix: The Secret of the Magic Potion,22.902,959,average,Animation
2018,Asterix: The Secret of the Magic Potion,22.902,959,average,Comedy
2018,Asterix: The Secret of the Magic Potion,22.902,959,average,Adventure
2006,Charlotte's Web,22.901,1134,below_avg,Comedy
2006,Charlotte's Web,22.901,1134,below_avg,Family
2006,Charlotte's Web,22.901,1134,below_avg,Fantasy
2013,I Give It a Year,22.9,625,not_popular,Comedy
2013,I Give It a Year,22.9,625,not_popular,Romance
2007,Trick 'r Treat,22.897,1327,average,Horror
2007,Trick 'r Treat,22.897,1327,average,Comedy
2013,The Family,22.895,2481,below_avg,Crime
2013,The Family,22.895,2481,below_avg,Comedy
2013,The Family,22.895,2481,below_avg,Action
1996,A Time to Kill,22.894,1712,popular,Crime
1996,A Time to Kill,22.894,1712,popular,Drama
1996,A Time to Kill,22.894,1712,popular,Thriller
2011,Catch.44,22.889,272,not_popular,Drama
2011,Catch.44,22.889,272,not_popular,Action
2011,Catch.44,22.889,272,not_popular,Thriller
1995,Crimson Tide,22.886,1297,popular,War
1995,Crimson Tide,22.886,1297,popular,Thriller
1995,Crimson Tide,22.886,1297,popular,Action
1995,Crimson Tide,22.886,1297,popular,Drama
2020,Mortal,22.882,358,below_avg,Action
2020,Mortal,22.882,358,below_avg,Fantasy
2020,Mortal,22.882,358,below_avg,Thriller
2018,Big Brother,22.881,96,popular,Action
2018,Big Brother,22.881,96,popular,Drama
2018,Big Brother,22.881,96,popular,Comedy
1990,The Witches,22.878,975,average,Adventure
1990,The Witches,22.878,975,average,Fantasy
1990,The Witches,22.878,975,average,Horror
1990,The Witches,22.878,975,average,Family
2004,Meet the Fockers,22.878,3913,below_avg,Comedy
2004,Meet the Fockers,22.878,3913,below_avg,Romance
2010,Vampires Suck,22.873,1017,not_popular,Comedy
2021,Procession,22.871,13,below_avg,Documentary
2019,The Immortal,22.869,376,average,Crime
2019,The Immortal,22.869,376,average,Drama
2019,The Immortal,22.869,376,average,Thriller
2006,I'll Always Know What You Did Last Summer,22.869,269,not_popular,Horror
2014,The Pyramid,22.849,805,not_popular,Horror
2016,Manchester by the Sea,22.844,4778,popular,Drama
2018,The Haunted,22.842,63,average,Horror
2018,The Haunted,22.842,63,average,Thriller
2018,The Haunted,22.842,63,average,Mystery
2019,The Poison Rose,22.834,223,not_popular,Thriller
2019,The Poison Rose,22.834,223,not_popular,Crime
2014,Walk of Shame,22.834,1198,not_popular,Comedy
1993,Nowhere to Run,22.833,507,below_avg,Action
1993,Nowhere to Run,22.833,507,below_avg,Drama
1993,Nowhere to Run,22.833,507,below_avg,Thriller
1993,Nowhere to Run,22.833,507,below_avg,Romance
1987,Escape from Sobibor,22.82,143,popular,Drama
1987,Escape from Sobibor,22.82,143,popular,Thriller
1987,Escape from Sobibor,22.82,143,popular,TV Movie
1987,Escape from Sobibor,22.82,143,popular,War
1979,Caligula,22.805,538,not_popular,Drama
1979,Caligula,22.805,538,not_popular,History
1979,Caligula,22.805,538,not_popular,Romance
2017,Tom and Jerry: Willy Wonka and the Chocolate Factory,22.803,86,average,Family
2017,Tom and Jerry: Willy Wonka and the Chocolate Factory,22.803,86,average,Animation
2017,Tom and Jerry: Willy Wonka and the Chocolate Factory,22.803,86,average,Adventure
2017,Tom and Jerry: Willy Wonka and the Chocolate Factory,22.803,86,average,Comedy
2017,The Man Who Invented Christmas,22.801,645,average,Drama
2017,The Man Who Invented Christmas,22.801,645,average,History
2017,The Man Who Invented Christmas,22.801,645,average,Comedy
2017,The Man Who Invented Christmas,22.801,645,average,Family
2001,Pokémon 4Ever: Celebi - Voice of the Forest,22.795,305,below_avg,Adventure
2001,Pokémon 4Ever: Celebi - Voice of the Forest,22.795,305,below_avg,Fantasy
2001,Pokémon 4Ever: Celebi - Voice of the Forest,22.795,305,below_avg,Animation
2001,Pokémon 4Ever: Celebi - Voice of the Forest,22.795,305,below_avg,Science Fiction
2001,Pokémon 4Ever: Celebi - Voice of the Forest,22.795,305,below_avg,Family
2007,Knocked Up,22.793,3247,below_avg,Comedy
2007,Knocked Up,22.793,3247,below_avg,Romance
2007,Knocked Up,22.793,3247,below_avg,Drama
2005,Venom,22.786,242,not_popular,Horror
2005,Venom,22.786,242,not_popular,Thriller
2018,BlacKkKlansman,22.774,6298,popular,Comedy
2018,BlacKkKlansman,22.774,6298,popular,Crime
2018,BlacKkKlansman,22.774,6298,popular,Drama
2018,BlacKkKlansman,22.774,6298,popular,History
2018,Tau,22.769,990,below_avg,Science Fiction
2018,Tau,22.769,990,below_avg,Thriller
2017,Brawl in Cell Block 99,22.769,1026,average,Action
2017,Brawl in Cell Block 99,22.769,1026,average,Crime
2017,Brawl in Cell Block 99,22.769,1026,average,Thriller
2009,G-Force,22.765,1486,not_popular,Family
2009,G-Force,22.765,1486,not_popular,Fantasy
2009,G-Force,22.765,1486,not_popular,Action
2009,G-Force,22.765,1486,not_popular,Adventure
2009,G-Force,22.765,1486,not_popular,Comedy
2003,Looney Tunes: Back in Action,22.765,1202,below_avg,Animation
2003,Looney Tunes: Back in Action,22.765,1202,below_avg,Comedy
2003,Looney Tunes: Back in Action,22.765,1202,below_avg,Family
2014,Alien Abduction,22.758,274,not_popular,Horror
2014,Alien Abduction,22.758,274,not_popular,Science Fiction
2014,Alien Abduction,22.758,274,not_popular,Thriller
2015,Absolutely Anything,22.757,1106,not_popular,Comedy
2015,Absolutely Anything,22.757,1106,not_popular,Science Fiction
2013,Monster High: Scaris City of Frights,22.756,86,popular,Animation
2013,Monster High: Scaris City of Frights,22.756,86,popular,Fantasy
2019,The Knight of Shadows: Between Yin and Yang,22.753,83,not_popular,Action
2019,The Knight of Shadows: Between Yin and Yang,22.753,83,not_popular,Fantasy
1993,Robin Hood: Men in Tights,22.753,1605,average,Comedy
2011,Barbie: A Perfect Christmas,22.744,235,average,Animation
2011,Barbie: A Perfect Christmas,22.744,235,average,Family
2017,6 Below: Miracle on the Mountain,22.743,307,not_popular,Thriller
2017,6 Below: Miracle on the Mountain,22.743,307,not_popular,Drama
2017,Promise at Dawn,22.731,357,popular,Drama
2017,Promise at Dawn,22.731,357,popular,Romance
2008,Fool's Gold,22.719,1180,not_popular,Romance
2008,Fool's Gold,22.719,1180,not_popular,Comedy
2008,Fool's Gold,22.719,1180,not_popular,Adventure
2021,Judas and the Black Messiah,22.718,966,popular,Drama
2021,Judas and the Black Messiah,22.718,966,popular,History
2008,Superhero Movie,22.716,1368,not_popular,Action
2008,Superhero Movie,22.716,1368,not_popular,Comedy
2008,Superhero Movie,22.716,1368,not_popular,Science Fiction
2014,The November Man,22.711,1234,below_avg,Crime
2014,The November Man,22.711,1234,below_avg,Action
2014,The November Man,22.711,1234,below_avg,Thriller
2010,The Other Woman,22.711,308,below_avg,Drama
2019,The Hard Way,22.708,106,not_popular,Action
2021,Pig,22.705,609,average,Drama
2021,Pig,22.705,609,average,Thriller
2015,Unfinished Business,22.703,673,not_popular,Comedy
2018,Bad Times at the El Royale,22.693,2828,average,Thriller
2018,Bad Times at the El Royale,22.693,2828,average,Drama
2018,Bad Times at the El Royale,22.693,2828,average,Mystery
2018,Bad Times at the El Royale,22.693,2828,average,Crime
2020,Happiest Season,22.69,783,popular,Romance
2020,Happiest Season,22.69,783,popular,Comedy
2005,The Wedding Date,22.687,969,average,Comedy
2005,The Wedding Date,22.687,969,average,Romance
2013,Afternoon Delight,22.684,163,not_popular,Comedy
2013,Afternoon Delight,22.684,163,not_popular,Drama
1989,Casualties of War,22.683,641,average,Drama
1989,Casualties of War,22.683,641,average,History
1989,Casualties of War,22.683,641,average,War
2014,The Anomaly,22.681,273,not_popular,Thriller
2014,The Anomaly,22.681,273,not_popular,Action
2014,The Anomaly,22.681,273,not_popular,Science Fiction
2002,The Time Machine,22.677,1775,below_avg,Science Fiction
2002,The Time Machine,22.677,1775,below_avg,Adventure
2002,The Time Machine,22.677,1775,below_avg,Action
2019,S.W.A.T.,22.676,73,popular,Action
2019,S.W.A.T.,22.676,73,popular,Crime
2019,S.W.A.T.,22.676,73,popular,Drama
2018,The Strangers: Prey at Night,22.67,1066,not_popular,Horror
2018,The Strangers: Prey at Night,22.67,1066,not_popular,Thriller
2018,Winchester,22.666,1490,not_popular,Horror
2018,Winchester,22.666,1490,not_popular,Thriller
2013,Hakuouki: Wild Dance of Kyoto,22.666,12,below_avg,Action
2013,Hakuouki: Wild Dance of Kyoto,22.666,12,below_avg,Animation
2013,Hakuouki: Wild Dance of Kyoto,22.666,12,below_avg,Drama
2013,Hakuouki: Wild Dance of Kyoto,22.666,12,below_avg,Romance
1986,Labyrinth,22.659,1839,popular,Adventure
1986,Labyrinth,22.659,1839,popular,Family
1986,Labyrinth,22.659,1839,popular,Fantasy
2003,Girl with a Pearl Earring,22.658,1129,average,Drama
2003,Girl with a Pearl Earring,22.658,1129,average,Romance
2015,Assassination,22.657,169,popular,Action
2015,Assassination,22.657,169,popular,Drama
1981,Possession,22.653,665,popular,Horror
2016,The Forest,22.652,1478,not_popular,Horror
2016,The Forest,22.652,1478,not_popular,Thriller
2016,The Forest,22.652,1478,not_popular,Mystery
1998,The Waterboy,22.647,1381,below_avg,Comedy
1997,Speed 2: Cruise Control,22.647,1262,not_popular,Action
1997,Speed 2: Cruise Control,22.647,1262,not_popular,Adventure
1997,Speed 2: Cruise Control,22.647,1262,not_popular,Thriller
2005,Hide and Seek,22.644,1272,below_avg,Horror
2005,Hide and Seek,22.644,1272,below_avg,Mystery
2005,Hide and Seek,22.644,1272,below_avg,Thriller
1984,Amadeus,22.643,3285,popular,History
1984,Amadeus,22.643,3285,popular,Music
1984,Amadeus,22.643,3285,popular,Drama
1993,Ninja Scroll,22.64,416,popular,Fantasy
1993,Ninja Scroll,22.64,416,popular,Adventure
1993,Ninja Scroll,22.64,416,popular,Animation
2013,Horns,22.638,1942,below_avg,Drama
2013,Horns,22.638,1942,below_avg,Fantasy
2013,Horns,22.638,1942,below_avg,Thriller
2014,Cooties,22.633,563,not_popular,Comedy
2014,Cooties,22.633,563,not_popular,Horror
2018,Revenger,22.632,100,not_popular,Action
2011,Ben 10 Generator Rex Heroes United,22.628,31,below_avg,Action
2011,Ben 10 Generator Rex Heroes United,22.628,31,below_avg,Animation
1981,Body Heat,22.628,396,average,Crime
1981,Body Heat,22.628,396,average,Thriller
1981,Body Heat,22.628,396,average,Romance
2009,The Uninvited,22.622,1185,below_avg,Horror
2004,Scooby-Doo! and the Loch Ness Monster,22.62,336,popular,Family
2004,Scooby-Doo! and the Loch Ness Monster,22.62,336,popular,Adventure
2004,Scooby-Doo! and the Loch Ness Monster,22.62,336,popular,Animation
2004,Scooby-Doo! and the Loch Ness Monster,22.62,336,popular,Comedy
2004,Scooby-Doo! and the Loch Ness Monster,22.62,336,popular,Fantasy
2004,Scooby-Doo! and the Loch Ness Monster,22.62,336,popular,Mystery
2014,Leviathan,22.613,656,popular,Drama
2019,Ip Man: Kung Fu Master,22.612,97,average,Action
2019,Ip Man: Kung Fu Master,22.612,97,average,Drama
2014,Ride Along,22.608,1861,below_avg,Action
2014,Ride Along,22.608,1861,below_avg,Comedy
1994,Little Women,22.605,968,popular,Drama
1994,Little Women,22.605,968,popular,Romance
1988,The Seventh Sign,22.599,267,below_avg,Horror
1988,The Seventh Sign,22.599,267,below_avg,Fantasy
2015,Blackway,22.598,291,not_popular,Thriller
2015,Blackway,22.598,291,not_popular,Mystery
2010,Remember Me,22.59,3115,average,Drama
2010,Remember Me,22.59,3115,average,Romance
2006,Madea's Family Reunion,22.584,153,below_avg,Drama
2006,Madea's Family Reunion,22.584,153,below_avg,Comedy
2006,Madea's Family Reunion,22.584,153,below_avg,Romance
1978,Day of the Woman,22.581,412,not_popular,Horror
1978,Day of the Woman,22.581,412,not_popular,Thriller
2018,Backtrace,22.574,162,not_popular,Crime
2005,Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!,22.571,9,not_popular,Animation
2005,Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!,22.571,9,not_popular,Action
